 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
 -0.125000000       1.00000000    
  0.125000000       1.00000000    
  0.375000000       1.00000000    
  0.625000000       1.00000000    
  0.875000000       1.00000000    
   1.12500000       1.00000000    
   1.37500000       1.00000000    
   1.62500000       1.00000000    
   1.87500000       1.00000000    
   2.12500000       1.00000000    
   2.37500000       1.00000000    
   2.62500000       1.00000000    
   2.87500000       1.00000000    
   3.12500000      0.999695063    
   3.37500000      0.998678744    
   3.62500000      0.997052550    
   3.87500000      0.990649462    
   4.12500000      0.987803638    
   4.37500000      0.984043121    
   4.62500000      0.980790734    
   4.87500000      0.978351474    
   5.12500000      0.974590898    
   5.37500000      0.971541822    
   5.62500000      0.968797624    
   5.87500000      0.965240359    
   6.12500000      0.960158527    
   6.37500000      0.954263628    
   6.62500000      0.947250724    
   6.87500000      0.940949261    
   7.12500000      0.922248185    
   7.37500000      0.896839082    
   7.62500000      0.884337842    
   7.87500000      0.869702220    
   8.12500000      0.856286228    
   8.37500000      0.820815146    
   8.62500000      0.803130388    
   8.87500000      0.790527463    
   9.12500000      0.776704967    
   9.37500000      0.759528399    
   9.62500000      0.743063331    
   9.87500000      0.730562031    
   10.1250000      0.717450976    
   10.3750000      0.698546588    
   10.6250000      0.541111887    
   10.8750000       0.00000000    
   11.1250000       0.00000000    
   11.3750000       0.00000000    
   11.6250000       0.00000000    
   11.8750000       0.00000000    
   12.1250000       0.00000000    
   12.3750000       0.00000000    
   12.6250000       0.00000000    
   12.8750000       0.00000000    
   13.1250000       0.00000000    
   13.3750000       0.00000000    
   13.6250000       0.00000000    
   13.8750000       0.00000000    
   14.1250000       0.00000000    
   14.3750000       0.00000000    
   14.6250000       0.00000000    
   14.8750000       0.00000000    
   15.1250000       0.00000000    
   15.3750000       0.00000000    
   15.6250000       0.00000000    
   15.8750000       0.00000000    
   16.1250000       0.00000000    
   16.3750000       0.00000000    
   16.6250000       0.00000000    
   16.8750000       0.00000000    
   17.1250000       0.00000000    
   17.3750000       0.00000000    
   17.6250000       0.00000000    
   17.8750000       0.00000000    
   18.1250000       0.00000000    
   18.3750000       0.00000000    
   18.6250000       0.00000000    
   18.8750000       0.00000000    
   19.1250000       0.00000000    
   19.3750000       0.00000000    
   19.6250000       0.00000000    
