 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
 -0.125000000       1.00000000    
  0.125000000       1.00000000    
  0.375000000       1.00000000    
  0.625000000       1.00000000    
  0.875000000       1.00000000    
   1.12500000       1.00000000    
   1.37500000       1.00000000    
   1.62500000       1.00000000    
   1.87500000       1.00000000    
   2.12500000       1.00000000    
   2.37500000       1.00000000    
   2.62500000       1.00000000    
   2.87500000      0.999898434    
   3.12500000      0.999695241    
   3.37500000      0.998374462    
   3.62500000      0.996545792    
   3.87500000      0.990348458    
   4.12500000      0.987503827    
   4.37500000      0.984963953    
   4.62500000      0.982017696    
   4.87500000      0.978665054    
   5.12500000      0.976328373    
   5.37500000      0.973382115    
   5.62500000      0.969115078    
   5.87500000      0.966067255    
   6.12500000      0.961190701    
   6.37500000      0.955602944    
   6.62500000      0.946967363    
   6.87500000      0.941074848    
   7.12500000      0.924311697    
   7.37500000      0.900843263    
   7.62500000      0.887229502    
   7.87500000      0.874834895    
   8.12500000      0.858986080    
   8.37500000      0.819364011    
   8.62500000      0.802804053    
   8.87500000      0.789190292    
   9.12500000      0.773849428    
   9.37500000      0.756883085    
   9.62500000      0.740526259    
   9.87500000      0.727115691    
   10.1250000      0.715533853    
   10.3750000      0.697145164    
   10.6250000      0.544244647    
   10.8750000       0.00000000    
   11.1250000       0.00000000    
   11.3750000       0.00000000    
   11.6250000       0.00000000    
   11.8750000       0.00000000    
   12.1250000       0.00000000    
   12.3750000       0.00000000    
   12.6250000       0.00000000    
   12.8750000       0.00000000    
   13.1250000       0.00000000    
   13.3750000       0.00000000    
   13.6250000       0.00000000    
   13.8750000       0.00000000    
   14.1250000       0.00000000    
   14.3750000       0.00000000    
   14.6250000       0.00000000    
   14.8750000       0.00000000    
   15.1250000       0.00000000    
   15.3750000       0.00000000    
   15.6250000       0.00000000    
   15.8750000       0.00000000    
   16.1250000       0.00000000    
   16.3750000       0.00000000    
   16.6250000       0.00000000    
   16.8750000       0.00000000    
   17.1250000       0.00000000    
   17.3750000       0.00000000    
   17.6250000       0.00000000    
   17.8750000       0.00000000    
   18.1250000       0.00000000    
   18.3750000       0.00000000    
   18.6250000       0.00000000    
   18.8750000       0.00000000    
   19.1250000       0.00000000    
   19.3750000       0.00000000    
   19.6250000       0.00000000    
