 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
 -0.125000000       1.00000000    
  0.125000000       1.00000000    
  0.375000000       1.00000000    
  0.625000000       1.00000000    
  0.875000000       1.00000000    
   1.12500000       1.00000000    
   1.37500000       1.00000000    
   1.62500000       1.00000000    
   1.87500000       1.00000000    
   2.12500000       1.00000000    
   2.37500000       1.00000000    
   2.62500000       1.00000000    
   2.87500000       1.00000000    
   3.12500000      0.999898493    
   3.37500000      0.998781621    
   3.62500000      0.997461677    
   3.87500000      0.991369665    
   4.12500000      0.988222182    
   4.37500000      0.985277712    
   4.62500000      0.982637823    
   4.87500000      0.978982627    
   5.12500000      0.977256596    
   5.37500000      0.974819779    
   5.62500000      0.972281456    
   5.87500000      0.968626261    
   6.12500000      0.964564919    
   6.37500000      0.957965255    
   6.62500000      0.950350285    
   6.87500000      0.944461346    
   7.12500000      0.925170064    
   7.37500000      0.901715934    
   7.62500000      0.889430404    
   7.87500000      0.878160238    
   8.12500000      0.863336384    
   8.37500000      0.826987505    
   8.62500000      0.810640693    
   8.87500000      0.798761308    
   9.12500000      0.782820582    
   9.37500000      0.766778350    
   9.62500000      0.752157569    
   9.87500000      0.739262879    
   10.1250000      0.726063550    
   10.3750000      0.706975341    
   10.6250000      0.551528096    
   10.8750000       0.00000000    
   11.1250000       0.00000000    
   11.3750000       0.00000000    
   11.6250000       0.00000000    
   11.8750000       0.00000000    
   12.1250000       0.00000000    
   12.3750000       0.00000000    
   12.6250000       0.00000000    
   12.8750000       0.00000000    
   13.1250000       0.00000000    
   13.3750000       0.00000000    
   13.6250000       0.00000000    
   13.8750000       0.00000000    
   14.1250000       0.00000000    
   14.3750000       0.00000000    
   14.6250000       0.00000000    
   14.8750000       0.00000000    
   15.1250000       0.00000000    
   15.3750000       0.00000000    
   15.6250000       0.00000000    
   15.8750000       0.00000000    
   16.1250000       0.00000000    
   16.3750000       0.00000000    
   16.6250000       0.00000000    
   16.8750000       0.00000000    
   17.1250000       0.00000000    
   17.3750000       0.00000000    
   17.6250000       0.00000000    
   17.8750000       0.00000000    
   18.1250000       0.00000000    
   18.3750000       0.00000000    
   18.6250000       0.00000000    
   18.8750000       0.00000000    
   19.1250000       0.00000000    
   19.3750000       0.00000000    
   19.6250000       0.00000000    
