# DATE: 2024-07-07  UNITS: metal  CONTRIBUTOR: By STUDENT			
# FHEP: Temp 77 [K], mr 0.666666666666667 [g/mol], Sigma 2.765 [A], Epsilon 0.0023712358386385 [eV]			
			
ENTRY			
N 1200 R 1.0 12.99			
			
1	1.00	1.165120E+04	1.449008E+05
2	1.01	1.016866E+04	1.250219E+05
3	1.02	8.887116E+03	1.080322E+05
4	1.03	7.777685E+03	9.348876E+04
5	1.04	6.815861E+03	8.102013E+04
6	1.05	5.980822E+03	7.031403E+04
7	1.06	5.254844E+03	6.110759E+04
8	1.07	4.622822E+03	5.317915E+04
9	1.08	4.071858E+03	4.634149E+04
10	1.09	3.590923E+03	4.043620E+04
11	1.10	3.170575E+03	3.532909E+04
12	1.11	2.802715E+03	3.090625E+04
13	1.12	2.480388E+03	2.707087E+04
14	1.13	2.197612E+03	2.374056E+04
15	1.14	1.949236E+03	2.084506E+04
16	1.15	1.730818E+03	1.832442E+04
17	1.16	1.538521E+03	1.612736E+04
18	1.17	1.369029E+03	1.420999E+04
19	1.18	1.219470E+03	1.253469E+04
20	1.19	1.087354E+03	1.106916E+04
21	1.20	9.705211E+02	9.785643E+03
22	1.21	8.670926E+02	8.660235E+03
23	1.22	7.754350E+02	7.672349E+03
24	1.23	6.941251E+02	6.804215E+03
25	1.24	6.219216E+02	6.040482E+03
26	1.25	5.577408E+02	5.367872E+03
27	1.26	5.006354E+02	4.774884E+03
28	1.27	4.497764E+02	4.251548E+03
29	1.28	4.044375E+02	3.789207E+03
30	1.29	3.639819E+02	3.380339E+03
31	1.30	3.278504E+02	3.018400E+03
32	1.31	2.955516E+02	2.697688E+03
33	1.32	2.666533E+02	2.413232E+03
34	1.33	2.407747E+02	2.160694E+03
35	1.34	2.175804E+02	1.936281E+03
36	1.35	1.967742E+02	1.736677E+03
37	1.36	1.780945E+02	1.558978E+03
38	1.37	1.613103E+02	1.400636E+03
39	1.38	1.462169E+02	1.259419E+03
40	1.39	1.326332E+02	1.133365E+03
41	1.40	1.203984E+02	1.020748E+03
42	1.41	1.093701E+02	9.200508E+02
43	1.42	9.942165E+01	8.299363E+02
44	1.43	9.044059E+01	7.492256E+02
45	1.44	8.232681E+01	6.768786E+02
46	1.45	7.499118E+01	6.119766E+02
